CTFP,CensusTract_population,SDI_score,PovertyLT100_FPL_score,Single_Parent_Fam_score,Education_LT12years_score,HHNo_Vehicle_score,HHRenter_Occupied_score,HHCrowding_score,Nonemployed_score,sdi,pct_Poverty_LT100,pct_Single_Parent_Fam,pct_Education_LT12years,pct_NonEmployed,pctHH_No_Vehicle,pctHH_Renter_Occupied,pctHH_Crowding
39099800500,2826,100.0,100.0,100.0,91.0,98.0,91.0,73.0,100.0,1.8344967,0.66681612,0.61436671,0.26874658,1.8782723,0.40433553,0.70499527,0.042412817
39099800600,1567,97.0,100.0,97.0,93.0,94.0,65.0,87.0,98.0,1.6525745,0.50572389,0.35410765,0.28757396,0.95816731,0.23734178,0.40189874,0.075949363
39099801000,1146,73.0,98.0,99.0,28.0,73.0,50.0,1.0,92.0,0.67146486,0.42530757,0.42335767,0.054193549,0.6509434,0.086572438,0.30388692,0.0
39099801100,2262,88.0,91.0,91.0,67.0,92.0,73.0,35.0,89.0,1.1977135,0.29164743,0.2693032,0.13505217,0.59964252,0.20740019,0.466407,0.010710808
39099801200,1516,81.0,92.0,96.0,49.0,83.0,55.0,69.0,64.0,0.95923764,0.30277044,0.34292567,0.089668617,0.40366971,0.12283237,0.33381504,0.036127169
39099801300,2555,87.0,93.0,98.0,76.0,64.0,62.0,58.0,89.0,1.1867074,0.31188315,0.38032788,0.16774657,0.5923149,0.066168621,0.37673426,0.02561366
39099801400,2420,59.0,77.0,74.0,35.0,28.0,43.0,52.0,77.0,0.23427732,0.18966942,0.17791411,0.065827131,0.47715735,0.023787741,0.26349497,0.021043001
39099801500,2071,55.0,55.0,64.0,42.0,58.0,46.0,59.0,71.0,0.11425179,0.1163689,0.14953271,0.076620825,0.43823528,0.056229327,0.2767365,0.02646086
39099801600,2720,98.0,100.0,100.0,84.0,97.0,91.0,50.0,96.0,1.7010878,0.60650223,0.5043937,0.21165857,0.78391474,0.34749454,0.70043576,0.019607844
39099801700,1106,90.0,100.0,88.0,98.0,74.0,48.0,48.0,91.0,1.3108381,0.52389705,0.24806201,0.39748427,0.62192816,0.090277776,0.28935185,0.018518519
39099802100,1037,93.0,100.0,97.0,79.0,94.0,81.0,1.0,100.0,1.4252863,0.5090909,0.34615386,0.18284106,1.2967033,0.23404256,0.55082744,0.0
39099802300,702,83.0,97.0,98.0,93.0,74.0,32.0,1.0,94.0,1.0144767,0.39450866,0.39072847,0.30000001,0.69491524,0.087939702,0.21105528,0.0
39099802400,2733,92.0,94.0,88.0,77.0,95.0,79.0,37.0,87.0,1.3623194,0.32145482,0.24920635,0.17131697,0.5733006,0.26433691,0.52688169,0.011648745
39099802500,1435,90.0,99.0,87.0,80.0,81.0,84.0,1.0,80.0,1.3087769,0.45308122,0.2374582,0.18455367,0.50146627,0.11201299,0.59090906,0.0
39099802600,1613,72.0,82.0,86.0,70.0,76.0,48.0,18.0,24.0,0.62921178,0.21334997,0.2327791,0.14516129,0.27173913,0.094420604,0.2918455,0.0028612304
39099802701,3473,72.0,78.0,72.0,30.0,87.0,70.0,42.0,88.0,0.64798445,0.19575472,0.17380026,0.05674791,0.57667845,0.1510286,0.4380331,0.014550928
39099802702,3235,60.0,81.0,87.0,48.0,39.0,34.0,1.0,69.0,0.24151972,0.21174653,0.23922902,0.089194499,0.42829826,0.033672173,0.21728082,0.0
39099802800,3069,67.0,89.0,92.0,51.0,67.0,39.0,1.0,42.0,0.48117277,0.26458129,0.28005114,0.095114566,0.32665831,0.071577482,0.24391939,0.0
39099802900,2643,88.0,97.0,97.0,67.0,84.0,77.0,1.0,85.0,1.1901537,0.3901515,0.34894991,0.1333725,0.54617834,0.12873754,0.51162791,0.0
39099803000,1877,84.0,95.0,96.0,68.0,77.0,60.0,17.0,84.0,1.0496114,0.3399041,0.33333334,0.13649635,0.53279632,0.097222224,0.36689815,0.0011574074
39099804000,2279,91.0,99.0,95.0,50.0,96.0,89.0,26.0,98.0,1.3243994,0.45517242,0.32584271,0.093113482,0.93867123,0.30842391,0.66983694,0.006793478
39099804100,1197,56.0,33.0,31.0,58.0,95.0,80.0,1.0,98.0,0.1292851,0.070381232,0.080586083,0.1095636,0.88148147,0.25811967,0.54017097,0.0
39099804200,2249,66.0,69.0,72.0,40.0,87.0,71.0,1.0,56.0,0.42448094,0.15867159,0.17366412,0.073741004,0.375,0.14547206,0.45183045,0.0
39099804300,900,88.0,96.0,96.0,73.0,82.0,76.0,1.0,84.0,1.2007014,0.35555556,0.33953488,0.15358931,0.53287983,0.11738149,0.49887133,0.0
39099810100,4157,72.0,83.0,81.0,59.0,62.0,50.0,25.0,81.0,0.64404327,0.21914843,0.2079536,0.11335617,0.5088889,0.062429059,0.3013621,0.0062429057
39099810200,2133,83.0,96.0,85.0,76.0,72.0,52.0,17.0,91.0,1.0126711,0.35208628,0.22988506,0.16780822,0.62162161,0.084785134,0.3124274,0.0023228803
39099810300,1599,99.0,100.0,96.0,89.0,93.0,91.0,74.0,94.0,1.7734629,0.57501566,0.34183672,0.25115207,0.70531398,0.22337279,0.68786985,0.042899407
39099810600,2806,81.0,93.0,98.0,67.0,55.0,71.0,1.0,74.0,0.95346338,0.31004989,0.36872309,0.13349085,0.45720556,0.051660515,0.44926199,0.0
39099810700,5125,30.0,48.0,32.0,15.0,74.0,28.0,1.0,36.0,-0.63083839,0.099724084,0.083161511,0.033225283,0.30895865,0.090126812,0.1906703,0.0
39099810800,2311,72.0,92.0,75.0,67.0,39.0,49.0,1.0,80.0,0.62576228,0.29294679,0.18305084,0.13412352,0.50132394,0.033934254,0.29692471,0.0
39099810900,2157,18.0,11.0,69.0,54.0,34.0,11.0,1.0,15.0,-1.0149273,0.033379693,0.1629393,0.10223642,0.24284475,0.028735632,0.11264368,0.0
39099811001,4087,9.0,11.0,33.0,18.0,42.0,21.0,1.0,11.0,-1.3252075,0.032883435,0.084473051,0.038973693,0.22449952,0.036512263,0.16021799,0.0
39099811002,7309,3.0,5.0,19.0,11.0,17.0,5.0,25.0,23.0,-1.6416503,0.021206731,0.058631923,0.027846184,0.268731,0.014467184,0.068807341,0.0063514467
39099811100,1185,64.0,64.0,69.0,66.0,81.0,50.0,1.0,66.0,0.37670666,0.14261316,0.16358025,0.13027744,0.41235393,0.11287129,0.30297029,0.0
39099811200,2278,4.0,3.0,19.0,16.0,19.0,16.0,30.0,4.0,-1.5614065,0.017120281,0.059090909,0.035300925,0.17802727,0.016276704,0.13428281,0.0081383521
39099811300,6535,62.0,67.0,83.0,44.0,69.0,54.0,22.0,57.0,0.32790485,0.15084153,0.21580188,0.080156602,0.37700707,0.077863127,0.32611731,0.0052374303
39099811400,2798,59.0,84.0,64.0,17.0,23.0,86.0,1.0,34.0,0.22692718,0.22957899,0.14738511,0.036643654,0.30516717,0.019452449,0.61599422,0.0
39099811500,5666,13.0,11.0,24.0,27.0,27.0,38.0,1.0,18.0,-1.2019861,0.034415815,0.067954697,0.053342815,0.25263494,0.022913964,0.23908344,0.0
39099811600,3367,36.0,40.0,45.0,36.0,14.0,54.0,60.0,12.0,-0.44037336,0.084083155,0.10613208,0.066415094,0.23026706,0.012297735,0.3249191,0.027184466
39099811700,2689,40.0,50.0,24.0,28.0,49.0,51.0,42.0,48.0,-0.30891523,0.10524344,0.068413392,0.054393306,0.34782609,0.043956045,0.30769232,0.014370245
39099811800,1571,48.0,48.0,40.0,44.0,68.0,47.0,56.0,37.0,-0.089628272,0.10126583,0.096153848,0.08121331,0.3112314,0.075085327,0.28327644,0.023890786
39099811901,4507,30.0,46.0,41.0,6.0,35.0,38.0,47.0,47.0,-0.60943806,0.095534325,0.097781427,0.018518519,0.34290764,0.030123722,0.23614846,0.01775148
39099811902,2962,18.0,23.0,2.0,34.0,64.0,17.0,27.0,19.0,-1.0165999,0.053521127,0.0097442148,0.063855916,0.25635594,0.067383513,0.14193548,0.0071684588
39099812001,5385,37.0,29.0,35.0,37.0,80.0,58.0,28.0,15.0,-0.40438116,0.063881151,0.088012137,0.068021894,0.24278313,0.11133122,0.34944531,0.0075277337
39099812002,3824,27.0,17.0,82.0,8.0,60.0,57.0,29.0,7.0,-0.70234162,0.04419456,0.21403509,0.021381002,0.20740411,0.05989011,0.34230769,0.0076923077
39099812100,9242,6.0,18.0,18.0,8.0,13.0,15.0,1.0,27.0,-1.4974438,0.045598343,0.056872036,0.021808269,0.28221536,0.011466011,0.13104013,0.0
39099812200,6341,12.0,27.0,22.0,12.0,38.0,15.0,1.0,29.0,-1.2292423,0.060931332,0.063921995,0.028712235,0.28961575,0.032887191,0.13078395,0.0
39099812301,3936,57.0,79.0,83.0,22.0,74.0,50.0,1.0,20.0,0.16282935,0.19828928,0.21600689,0.044128932,0.25988701,0.088435374,0.30179346,0.0
39099812302,5929,42.0,61.0,71.0,24.0,23.0,50.0,1.0,37.0,-0.271074,0.1342475,0.16821274,0.048394714,0.31325674,0.01975213,0.30286598,0.0
39099812400,2994,87.0,91.0,95.0,80.0,71.0,71.0,27.0,81.0,1.1706138,0.28155008,0.31467474,0.18903804,0.50486892,0.082343623,0.45368171,0.0071258908
39099812500,5049,33.0,41.0,12.0,43.0,63.0,35.0,1.0,62.0,-0.51844841,0.085363269,0.044043321,0.079744816,0.39618817,0.064755313,0.22441918,0.0
39099812601,4121,80.0,68.0,91.0,67.0,65.0,91.0,74.0,32.0,0.92151022,0.15384616,0.27002287,0.1340836,0.29817709,0.069122516,0.69453645,0.043046359
39099812602,5450,36.0,53.0,50.0,8.0,46.0,57.0,1.0,30.0,-0.44537675,0.11096434,0.11601513,0.022508038,0.29243827,0.041001294,0.34527406,0.0
39099812603,7828,9.0,12.0,3.0,23.0,50.0,16.0,19.0,9.0,-1.3492938,0.035914119,0.017011493,0.046146292,0.21319056,0.045509342,0.13863774,0.0036166366
39099812700,1975,26.0,42.0,10.0,20.0,44.0,40.0,1.0,57.0,-0.73587912,0.087353989,0.038961038,0.04199475,0.37706611,0.038932148,0.24694104,0.0
39099812800,3592,36.0,36.0,50.0,52.0,43.0,39.0,1.0,51.0,-0.44104996,0.076837413,0.11580882,0.09626437,0.35710305,0.037151702,0.24086687,0.0
39099812900,4139,18.0,18.0,39.0,47.0,27.0,13.0,1.0,57.0,-1.0134466,0.046022031,0.094901964,0.086683415,0.37781265,0.02234957,0.11977077,0.0
39099813000,4370,47.0,61.0,66.0,57.0,27.0,35.0,23.0,22.0,-0.11068141,0.13319531,0.15289983,0.10725859,0.26669502,0.022527473,0.22362638,0.0054945056
39099813200,4193,79.0,76.0,81.0,69.0,82.0,64.0,54.0,59.0,0.85722774,0.18606991,0.20969245,0.14019009,0.38489968,0.12045454,0.39318183,0.022727273
39099813300,3116,58.0,72.0,55.0,53.0,64.0,22.0,76.0,40.0,0.20037746,0.16895874,0.12760736,0.098260462,0.32128513,0.066343039,0.16504854,0.046925567
39099813400,3396,16.0,24.0,29.0,45.0,14.0,14.0,1.0,36.0,-1.0796292,0.055948175,0.077669904,0.083093375,0.30981258,0.011782032,0.12592047,0.0
39099813500,7147,23.0,19.0,23.0,33.0,76.0,22.0,37.0,35.0,-0.84272534,0.046622831,0.067160234,0.061694793,0.30718544,0.09517289,0.16466963,0.011982198
39099813600,7909,35.0,55.0,49.0,21.0,46.0,25.0,31.0,40.0,-0.46815383,0.11584017,0.11364695,0.043350097,0.32144848,0.041383389,0.17824416,0.008572273
39099813700,3173,92.0,96.0,70.0,91.0,97.0,82.0,1.0,100.0,1.3799381,0.35384616,0.16470589,0.27334177,1.5028409,0.33797055,0.56873977,0.0
39099813800,3149,94.0,94.0,95.0,86.0,92.0,81.0,31.0,100.0,1.4724771,0.32958511,0.3240059,0.22078483,1.297537,0.20014195,0.55500352,0.0085166786
39099813900,1676,94.0,94.0,100.0,87.0,94.0,88.0,1.0,94.0,1.4619032,0.32040572,0.4570637,0.23549783,0.69609082,0.24916944,0.64562571,0.0
39099814000,3402,98.0,100.0,98.0,88.0,90.0,87.0,53.0,96.0,1.6726501,0.52561247,0.3836565,0.24361949,0.77625853,0.17297851,0.6315251,0.02149437
39099814100,2725,99.0,100.0,100.0,84.0,94.0,86.0,93.0,97.0,1.7775854,0.70049983,0.64373899,0.20920502,0.83375317,0.23205507,0.61651915,0.11209439
39101000100,1129,94.0,95.0,75.0,83.0,93.0,88.0,48.0,92.0,1.477105,0.34857142,0.18324608,0.20394737,0.64540339,0.21572211,0.64899451,0.018281536
39101000200,3243,95.0,95.0,85.0,87.0,93.0,73.0,87.0,94.0,1.5460116,0.33639821,0.2255846,0.23317307,0.69685042,0.21830457,0.46511629,0.074268565
39101000300,2015,91.0,92.0,76.0,88.0,78.0,69.0,72.0,90.0,1.3348652,0.29361489,0.18825911,0.24193548,0.60217392,0.10300926,0.42939815,0.040509257
39101000400,3648,74.0,84.0,73.0,66.0,69.0,59.0,1.0,75.0,0.69537586,0.2300885,0.1745283,0.13060278,0.46237206,0.077233039,0.355272,0.0
39101000501,3148,72.0,68.0,91.0,70.0,42.0,67.0,33.0,78.0,0.64203101,0.15322056,0.26860026,0.14285715,0.48471925,0.036679536,0.41216215,0.0096525094
39101000502,2678,70.0,67.0,56.0,56.0,88.0,81.0,1.0,67.0,0.56551689,0.15011202,0.12852664,0.10565635,0.4201878,0.15333334,0.54916668,0.0
39101000600,4685,42.0,34.0,44.0,31.0,76.0,63.0,29.0,41.0,-0.26666638,0.072818868,0.10368893,0.058249641,0.32397833,0.094995365,0.38507879,0.0078776646
39101000700,2550,72.0,80.0,90.0,39.0,46.0,65.0,69.0,58.0,0.62075984,0.20693733,0.26163724,0.072472595,0.38209221,0.041512914,0.39944649,0.036900368
39101000800,2252,69.0,54.0,59.0,68.0,90.0,67.0,54.0,57.0,0.52956468,0.11367673,0.13598673,0.13883162,0.37791741,0.17937219,0.4147982,0.022421524
39101000900,4028,89.0,91.0,94.0,79.0,87.0,82.0,1.0,97.0,1.2696105,0.28947368,0.30000001,0.1825652,0.85756499,0.1485849,0.5601415,0.0
39101001000,2901,54.0,43.0,30.0,58.0,89.0,73.0,18.0,35.0,0.087886065,0.090686277,0.079166666,0.11050478,0.30757576,0.16880342,0.46581197,0.0028490028
39101001100,2590,75.0,72.0,79.0,67.0,69.0,67.0,55.0,45.0,0.72586495,0.16952455,0.19939117,0.13422008,0.33681852,0.076228686,0.41223672,0.023069208
