ZCTA5_FIPS,ZCTA5_population,SDI_score,PovertyLT100_FPL_score,Single_Parent_Fam_score,Education_LT12years_score,HHNo_Vehicle_score,HHRenter_Occupied_score,HHCrowding_score,Nonemployed_score,sdi,pct_Poverty_LT100,pct_Single_Parent_Fam,pct_Education_LT12years,pct_NonEmployed,pctHH_No_Vehicle,pctHH_Renter_Occupied,pctHH_Crowding
44855,1347,55.0,84.0,63.0,58.0,45.0,12.0,1.0,84.0,0.13827443,0.21433906,0.14736842,0.11415525,0.37105262,0.049462367,0.16774194,0.0
44856,234,35.0,60.0,62.0,34.0,25.0,4.0,1.0,64.0,-0.45206088,0.13675214,0.14516129,0.071428575,0.31111112,0.032000002,0.104,0.0
44857,23303,58.0,61.0,57.0,61.0,66.0,51.0,37.0,29.0,0.22175707,0.14023723,0.13696636,0.12043887,0.24542823,0.07302659,0.33020261,0.016040523
44859,1721,9.0,31.0,9.0,39.0,1.0,1.0,1.0,41.0,-1.3846278,0.079023823,0.05785124,0.07881356,0.26780626,0.0,0.035117056,0.0
44861,106,31.0,1.0,1.0,86.0,97.0,58.0,1.0,1.0,-0.56680793,0.0,0.0,0.20689656,0.071428575,0.33333334,0.3611111,0.0
44864,3281,31.0,30.0,16.0,68.0,28.0,22.0,55.0,57.0,-0.58604681,0.078110233,0.072072074,0.13739802,0.29523811,0.034782607,0.21581028,0.024505928
44865,3076,73.0,87.0,51.0,79.0,44.0,45.0,51.0,87.0,0.67870557,0.22828217,0.12754411,0.17193677,0.38559529,0.048964217,0.30790961,0.02259887
44866,1838,61.0,82.0,9.0,72.0,84.0,11.0,72.0,60.0,0.31680658,0.20565833,0.057654075,0.1490313,0.30244315,0.11552795,0.15900621,0.038509317
44867,2543,24.0,50.0,23.0,26.0,14.0,11.0,38.0,30.0,-0.79709095,0.11457922,0.084563762,0.059907835,0.24836601,0.021978023,0.16263737,0.016483517
44870,39202,69.0,69.0,87.0,56.0,75.0,66.0,7.0,48.0,0.55524266,0.16151488,0.21238036,0.10831077,0.27970695,0.088785328,0.39857799,0.0035848718
44874,360,60.0,82.0,12.0,68.0,37.0,27.0,80.0,90.0,0.27935511,0.20238096,0.064935066,0.13839285,0.40000001,0.042735044,0.23931624,0.051282052
44875,13353,50.0,44.0,46.0,67.0,72.0,49.0,7.0,33.0,-0.029335883,0.10356785,0.1185226,0.13656159,0.2531141,0.08255478,0.32410395,0.0037370478
44878,3153,38.0,21.0,4.0,88.0,87.0,30.0,59.0,62.0,-0.35885972,0.06299714,0.042237442,0.21833333,0.30514285,0.12761715,0.24825524,0.026919242
44880,2886,54.0,89.0,1.0,89.0,84.0,1.0,48.0,76.0,0.11023082,0.24255024,0.0,0.22824465,0.34299517,0.11576846,0.029940119,0.020958085
44881,25,33.0,1.0,1.0,100.0,1.0,100.0,1.0,1.0,-0.52431679,0.0,0.0,1.0,0.0,0.0,1.0,0.0
44882,2839,23.0,26.0,45.0,63.0,25.0,12.0,1.0,23.0,-0.82953113,0.071832977,0.11756757,0.12618454,0.23613493,0.032285471,0.16397621,0.0
44883,28271,44.0,50.0,61.0,36.0,64.0,44.0,11.0,54.0,-0.18899542,0.11552431,0.14350966,0.074189462,0.29082835,0.070055187,0.30514508,0.005429945
44887,800,38.0,68.0,7.0,55.0,19.0,9.0,48.0,76.0,-0.36932138,0.15789473,0.052208837,0.10634921,0.34160304,0.026785715,0.14583333,0.020833334
44889,7149,11.0,16.0,16.0,45.0,10.0,8.0,13.0,37.0,-1.2922456,0.054692965,0.071953014,0.089525692,0.25944978,0.018452803,0.14194465,0.0067423703
44890,10936,62.0,63.0,81.0,61.0,73.0,44.0,19.0,67.0,0.33170575,0.1433861,0.19021173,0.12176059,0.31683901,0.084626235,0.30371416,0.0094029149
44901,2627,,1.0,1.0,98.0,1.0,1.0,1.0,100.0,,0.0,0.0,0.3794964,1.0,0.0,0.0,0.0
44902,5504,97.0,99.0,99.0,79.0,95.0,88.0,73.0,98.0,1.6431786,0.39821428,0.33454877,0.17526378,0.49793023,0.23360656,0.57223362,0.040471312
44903,23250,60.0,64.0,51.0,53.0,77.0,45.0,25.0,60.0,0.26183,0.14634359,0.12732179,0.10409546,0.3024205,0.092660837,0.30725491,0.011582605
44904,13427,25.0,37.0,6.0,36.0,66.0,35.0,21.0,28.0,-0.76486135,0.089553371,0.048496343,0.07488896,0.24514626,0.073072895,0.27118939,0.0099407043
44905,13387,66.0,70.0,80.0,77.0,60.0,29.0,51.0,97.0,0.44253108,0.16435662,0.18470274,0.16608961,0.47064599,0.064644352,0.24414226,0.022384938
44906,16984,58.0,48.0,48.0,68.0,84.0,58.0,14.0,56.0,0.21639457,0.11024199,0.12270488,0.138322,0.29348704,0.11624421,0.36167893,0.0070863995
44907,14958,77.0,74.0,83.0,54.0,84.0,78.0,34.0,73.0,0.82940453,0.17465498,0.19421053,0.10553249,0.33416593,0.11627228,0.47648263,0.014899211
45001,685,74.0,66.0,53.0,81.0,68.0,89.0,73.0,71.0,0.72605282,0.15182482,0.13017751,0.18358532,0.32743362,0.075999998,0.58399999,0.039999999
45002,13705,36.0,38.0,65.0,44.0,27.0,34.0,68.0,21.0,-0.41514289,0.091971658,0.15151516,0.086830355,0.23200469,0.033585712,0.26499709,0.034168124
45003,590,68.0,72.0,89.0,78.0,46.0,38.0,8.0,89.0,0.50097805,0.17006803,0.21985815,0.16927083,0.39548022,0.050420169,0.28151262,0.0042016809
45005,31475,38.0,35.0,32.0,60.0,48.0,44.0,25.0,32.0,-0.37921754,0.086073995,0.097676568,0.11891386,0.2514337,0.052159999,0.3028,0.0116
45011,71189,53.0,56.0,57.0,56.0,53.0,40.0,45.0,56.0,0.055998418,0.12773056,0.13710609,0.10776559,0.29453513,0.057822991,0.28756866,0.019694813
45013,54333,38.0,32.0,66.0,47.0,50.0,39.0,18.0,43.0,-0.36564359,0.081633031,0.15290867,0.092640936,0.27051458,0.054578215,0.28574139,0.0089146001
45014,43620,45.0,34.0,51.0,50.0,57.0,63.0,53.0,15.0,-0.15312015,0.08530651,0.12659927,0.09875758,0.21906708,0.061152533,0.38760766,0.023698052
45015,12122,80.0,87.0,96.0,60.0,40.0,70.0,65.0,64.0,0.90994978,0.22938891,0.27648488,0.11922776,0.30978471,0.045493379,0.42417771,0.03139684
45030,19532,20.0,29.0,16.0,42.0,48.0,18.0,18.0,11.0,-0.96379972,0.07649079,0.072049923,0.083951153,0.20899118,0.052538071,0.19961929,0.008883249
45032,310,47.0,81.0,1.0,19.0,7.0,77.0,91.0,37.0,-0.12033469,0.2,0.0,0.050000001,0.25991189,0.01459854,0.46715328,0.087591238
45033,182,61.0,63.0,90.0,95.0,82.0,1.0,1.0,47.0,0.31324086,0.14285715,0.22413793,0.29931971,0.27777779,0.10714286,0.0,0.0
45034,1251,20.0,27.0,6.0,70.0,34.0,15.0,1.0,1.0,-0.96170849,0.072908036,0.050632913,0.14254144,0.13048635,0.039548021,0.18079096,0.0
45036,38759,30.0,21.0,50.0,53.0,44.0,45.0,6.0,91.0,-0.62732106,0.06379541,0.12494361,0.10332455,0.40522975,0.048360657,0.30868852,0.0027049179
45039,26045,2.0,1.0,19.0,5.0,12.0,10.0,6.0,9.0,-1.7855924,0.02026975,0.078133263,0.024619672,0.20245856,0.0202084,0.15187874,0.0030523103
45040,54890,4.0,2.0,23.0,7.0,12.0,23.0,14.0,22.0,-1.6294172,0.023903288,0.084591545,0.028438723,0.23464571,0.020060429,0.21927783,0.0072316607
45041,0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45042,27470,54.0,64.0,47.0,62.0,42.0,43.0,24.0,63.0,0.1038563,0.14570002,0.11998345,0.12380596,0.30864915,0.046578653,0.29843807,0.011342507
45044,53772,75.0,77.0,78.0,60.0,71.0,65.0,44.0,66.0,0.73569,0.18569762,0.18064517,0.11777771,0.31503725,0.08091151,0.3973799,0.0193244
45050,8625,11.0,9.0,32.0,12.0,40.0,28.0,9.0,2.0,-1.2898921,0.041602284,0.097634405,0.03776063,0.15775087,0.045303535,0.24192087,0.0045303535
45051,168,33.0,100.0,1.0,55.0,1.0,1.0,1.0,4.0,-0.53217715,0.78409094,0.0,0.10714286,0.17777778,0.0,0.0,0.0
45052,3830,16.0,35.0,17.0,41.0,11.0,5.0,33.0,20.0,-1.0957887,0.087467365,0.075098813,0.081239246,0.2309245,0.018927446,0.11987381,0.014511041
45053,3780,4.0,1.0,6.0,41.0,4.0,1.0,1.0,14.0,-1.6122091,0.013948498,0.050605059,0.082538366,0.21627408,0.011607143,0.0098214289,0.0
45054,2924,2.0,1.0,1.0,18.0,37.0,3.0,1.0,3.0,-1.7545395,0.019493844,0.011097411,0.046948358,0.17582418,0.042333018,0.09501411,0.0
45056,28355,63.0,98.0,29.0,27.0,67.0,85.0,8.0,98.0,0.3631027,0.3541868,0.093503185,0.060520418,0.49824199,0.073466562,0.53344113,0.0043895114
45062,732,53.0,48.0,83.0,43.0,55.0,18.0,86.0,84.0,0.0806977,0.11065574,0.19565217,0.085714288,0.37236533,0.05905512,0.19685039,0.066929132
45064,3123,19.0,7.0,42.0,80.0,5.0,5.0,1.0,64.0,-1.005538,0.03742414,0.11218986,0.180865,0.30945873,0.013134851,0.11908932,0.0
45065,4520,26.0,35.0,68.0,51.0,22.0,16.0,1.0,48.0,-0.7425319,0.086026296,0.15690236,0.098856963,0.27869427,0.02949208,0.18569088,0.0
45066,25040,1.0,2.0,7.0,6.0,7.0,6.0,5.0,12.0,-1.8732617,0.022127453,0.053292412,0.028211024,0.21105795,0.014639247,0.12303939,0.0023236901
45067,15152,35.0,29.0,76.0,38.0,8.0,45.0,23.0,30.0,-0.46780103,0.076877035,0.17520416,0.076939493,0.24836126,0.016583109,0.30871576,0.010798303
45068,11719,6.0,5.0,14.0,31.0,29.0,8.0,13.0,14.0,-1.497112,0.034260135,0.067801766,0.066173658,0.21802326,0.035747662,0.14112149,0.006775701
45069,51627,7.0,13.0,12.0,18.0,11.0,20.0,13.0,14.0,-1.4852779,0.049340308,0.065334193,0.048004724,0.21819223,0.018988343,0.20692019,0.0064349384
45070,188,55.0,46.0,95.0,70.0,5.0,55.0,1.0,59.0,0.12231325,0.10638298,0.26530612,0.14285715,0.30000001,0.0125,0.34999999,0.0
45101,2184,77.0,83.0,14.0,78.0,79.0,74.0,51.0,88.0,0.82922709,0.20959479,0.068071313,0.17120387,0.39194423,0.098922625,0.44662097,0.022526935
45102,22029,34.0,26.0,32.0,64.0,56.0,37.0,25.0,23.0,-0.48366222,0.071506746,0.097826086,0.12837531,0.23573987,0.060770229,0.27841243,0.011541632
45103,32366,41.0,45.0,39.0,50.0,43.0,42.0,28.0,35.0,-0.2922323,0.10550328,0.1080476,0.097862616,0.25697565,0.047965806,0.29602659,0.012664239
45106,12452,52.0,59.0,73.0,67.0,53.0,26.0,40.0,44.0,0.049140409,0.13479346,0.1677037,0.13697955,0.27200103,0.057696447,0.23444565,0.017438106
45107,9730,56.0,62.0,49.0,68.0,48.0,39.0,65.0,53.0,0.1588899,0.14255875,0.12376987,0.1382425,0.2887657,0.052119903,0.28355387,0.031596005
45111,335,20.0,62.0,1.0,31.0,19.0,1.0,1.0,29.0,-0.93253219,0.14240506,0.0,0.066914499,0.24561404,0.027027028,0.027027028,0.0
45112,68,32.0,1.0,50.0,96.0,45.0,9.0,1.0,99.0,-0.55406713,0.0,0.125,0.31111112,0.52173913,0.050000001,0.15000001,0.0
45113,3956,29.0,48.0,81.0,41.0,9.0,10.0,26.0,9.0,-0.65173227,0.10970573,0.18785425,0.08175233,0.20459683,0.016898008,0.15389258,0.012070006
45115,68,27.0,1.0,100.0,100.0,1.0,15.0,1.0,1.0,-0.71424818,0.0,1.0,0.81578946,0.0,0.0,0.18421052,0.0
45118,3875,25.0,48.0,7.0,52.0,4.0,13.0,21.0,49.0,-0.76057976,0.10979075,0.054227941,0.10202551,0.28153419,0.010810811,0.17027026,0.010135135
45120,2912,58.0,71.0,20.0,81.0,76.0,27.0,31.0,58.0,0.20750436,0.16701245,0.079283886,0.18216319,0.2967968,0.089805827,0.23786408,0.013754046
45121,8922,75.0,85.0,78.0,61.0,88.0,57.0,15.0,82.0,0.75791377,0.21701086,0.17988314,0.12028151,0.36124539,0.13623904,0.35827851,0.007401316
45122,11088,34.0,28.0,43.0,72.0,41.0,13.0,48.0,43.0,-0.48871234,0.074725673,0.11395273,0.1477782,0.27115965,0.046266031,0.17374906,0.020870002
45123,8643,81.0,89.0,64.0,74.0,78.0,62.0,35.0,88.0,0.9560219,0.2385648,0.14856307,0.15503097,0.39205721,0.094794996,0.37976155,0.015411457
45130,4020,30.0,29.0,49.0,73.0,3.0,17.0,27.0,59.0,-0.59921652,0.075946212,0.12365592,0.15038419,0.29828572,0.0089858789,0.19127086,0.012195121
45131,300,77.0,83.0,71.0,94.0,10.0,37.0,98.0,95.0,0.82268149,0.20735785,0.16216215,0.2871795,0.44512194,0.018348623,0.27522936,0.1559633
45132,362,77.0,81.0,95.0,57.0,63.0,74.0,1.0,84.0,0.80516034,0.19889502,0.26136363,0.11009175,0.3721973,0.069444448,0.4513889,0.0
45133,24024,77.0,84.0,68.0,77.0,74.0,50.0,51.0,89.0,0.81750542,0.21339762,0.15684482,0.16626258,0.3972767,0.086694188,0.32761723,0.022652693
45135,4873,38.0,48.0,17.0,70.0,40.0,27.0,42.0,28.0,-0.38191444,0.11108808,0.074939564,0.14245635,0.24417178,0.044743937,0.23989218,0.018328842
45140,56357,7.0,12.0,12.0,12.0,15.0,21.0,18.0,16.0,-1.4821447,0.047743086,0.065304279,0.038620837,0.2223798,0.023593115,0.2120963,0.0088957651
45142,3754,39.0,73.0,48.0,36.0,26.0,28.0,6.0,69.0,-0.33000284,0.17349137,0.12304484,0.074189767,0.32127407,0.032688458,0.24016011,0.0026684457
45144,4149,73.0,85.0,68.0,88.0,85.0,38.0,1.0,97.0,0.6890555,0.21457981,0.15622242,0.22177146,0.47927657,0.11757858,0.27997673,0.0
45145,21,,1.0,1.0,100.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45146,1507,59.0,63.0,76.0,60.0,4.0,53.0,79.0,52.0,0.23508537,0.14304812,0.17464788,0.11862643,0.28586498,0.010309278,0.33814433,0.049484536
45147,235,10.0,16.0,1.0,1.0,1.0,43.0,1.0,41.0,-1.3225557,0.055319149,0.0,0.0,0.26737967,0.0,0.30120483,0.0
45148,1366,58.0,72.0,69.0,82.0,1.0,33.0,5.0,89.0,0.22198324,0.16935484,0.15952381,0.18736617,0.39602804,0.0,0.26070765,0.0018621974
45150,33011,22.0,15.0,53.0,34.0,58.0,32.0,8.0,14.0,-0.88752598,0.052785382,0.13099588,0.070571542,0.21824963,0.062915169,0.25853249,0.0044284952
45152,12014,13.0,21.0,8.0,25.0,15.0,10.0,7.0,28.0,-1.2171376,0.062657058,0.056836121,0.057982422,0.24485652,0.023336643,0.15516385,0.0034756702
45153,1928,52.0,71.0,32.0,76.0,57.0,2.0,36.0,76.0,0.047107305,0.16597511,0.097478993,0.16415663,0.34120336,0.062169313,0.075396828,0.015873017
45154,8927,46.0,47.0,23.0,71.0,28.0,34.0,50.0,57.0,-0.14641769,0.10944206,0.084307179,0.14536929,0.29591656,0.034991324,0.26662812,0.021978023
45155,356,41.0,74.0,1.0,60.0,44.0,38.0,1.0,38.0,-0.29084361,0.17415731,0.0,0.11864407,0.26235741,0.048387095,0.28225806,0.0
45156,59,31.0,66.0,1.0,61.0,1.0,1.0,1.0,86.0,-0.57409436,0.15254237,0.0,0.12,0.38095239,0.0,0.0,0.0
45157,10088,43.0,55.0,37.0,60.0,31.0,17.0,39.0,59.0,-0.23568349,0.12454982,0.1055994,0.11892208,0.2996707,0.037298672,0.19497032,0.016953941
45158,391,68.0,68.0,52.0,92.0,46.0,60.0,1.0,91.0,0.53010821,0.15681234,0.12941177,0.2591241,0.40625,0.05109489,0.37226278,0.0
45159,3826,43.0,60.0,63.0,46.0,41.0,32.0,22.0,52.0,-0.22973023,0.13709465,0.14734951,0.091333076,0.28617811,0.046025105,0.25801954,0.010460251
45160,792,91.0,92.0,53.0,93.0,95.0,92.0,16.0,92.0,1.3144937,0.27146465,0.13089006,0.2622433,0.41228071,0.24806201,0.62790698,0.007751938
45162,2510,9.0,4.0,6.0,58.0,3.0,5.0,10.0,31.0,-1.3577893,0.031499203,0.05144291,0.11279007,0.24910821,0.0091185411,0.11550152,0.005065856
45164,365,73.0,86.0,99.0,88.0,1.0,46.0,82.0,92.0,0.66790366,0.22191781,0.33750001,0.22277227,0.41393444,0.0,0.3119266,0.055045873
45166,82,23.0,1.0,100.0,1.0,1.0,98.0,1.0,1.0,-0.85264641,0.0,1.0,0.0,0.0,0.0,0.78260869,0.0
45167,3652,68.0,68.0,64.0,58.0,56.0,54.0,65.0,52.0,0.51936233,0.15669516,0.15000001,0.1128782,0.28578004,0.060443252,0.34251174,0.032236401
45168,1472,70.0,69.0,59.0,58.0,93.0,46.0,66.0,63.0,0.58106166,0.15972222,0.14058957,0.11370558,0.30868167,0.19967532,0.3116883,0.032467533
45169,4611,66.0,72.0,66.0,75.0,44.0,43.0,49.0,59.0,0.45525765,0.17040952,0.1529699,0.1574074,0.29904956,0.049126636,0.29912663,0.021288211
45171,5997,48.0,77.0,92.0,49.0,9.0,21.0,10.0,76.0,-0.074663706,0.18575954,0.23760684,0.095690288,0.34299648,0.017441861,0.21262458,0.0049833888
45172,164,27.0,44.0,75.0,12.0,1.0,20.0,1.0,87.0,-0.70945883,0.10365853,0.17142858,0.037974682,0.38333333,0.0,0.20689656,0.0
45174,2305,1.0,7.0,2.0,4.0,1.0,1.0,1.0,46.0,-1.9527302,0.038177874,0.02488336,0.022948539,0.27514368,0.0,0.053108808,0.0
45176,9521,46.0,51.0,40.0,60.0,56.0,36.0,29.0,68.0,-0.13324834,0.1168363,0.11008836,0.11820192,0.32105088,0.06019152,0.27195624,0.013132695
45177,21998,61.0,60.0,64.0,51.0,58.0,65.0,36.0,45.0,0.29222077,0.13803315,0.14837576,0.10015576,0.27304736,0.062874913,0.39424571,0.015663186
45202,14097,80.0,83.0,92.0,34.0,94.0,97.0,21.0,30.0,0.93044782,0.20821284,0.24010004,0.071649112,0.24793003,0.22507194,0.73189038,0.010133867
45203,2202,94.0,100.0,100.0,73.0,98.0,98.0,1.0,78.0,1.4580811,0.44913715,0.56728232,0.15082201,0.34819672,0.45137882,0.76777941,0.0
45204,5506,99.0,100.0,100.0,95.0,94.0,92.0,57.0,90.0,1.7685366,0.43747535,0.38125569,0.2907781,0.39874411,0.20841604,0.61770546,0.02580389
45205,18803,99.0,98.0,100.0,88.0,95.0,94.0,67.0,84.0,1.753198,0.34182441,0.40438518,0.22200635,0.37091988,0.23006803,0.66761905,0.03319728
45206,10713,90.0,94.0,98.0,64.0,96.0,94.0,30.0,77.0,1.2965851,0.28235859,0.3141593,0.12924677,0.34465441,0.29151228,0.66217583,0.013640957
45207,6927,92.0,95.0,100.0,69.0,97.0,91.0,21.0,97.0,1.3894461,0.29926571,0.40193492,0.1405929,0.46236354,0.31565103,0.60938185,0.010083296
45208,17953,11.0,9.0,18.0,1.0,36.0,57.0,5.0,2.0,-1.2957456,0.042689435,0.075454339,0.010158014,0.15768547,0.041523285,0.35799494,0.0021793989
45209,11225,34.0,37.0,3.0,14.0,75.0,90.0,19.0,1.0,-0.48944971,0.091057502,0.032850243,0.041329108,0.11854578,0.08911223,0.59597993,0.0090452265
45211,36890,84.0,84.0,94.0,56.0,87.0,83.0,26.0,53.0,1.0479676,0.21383718,0.25222448,0.10840518,0.28843945,0.12647116,0.51524806,0.012029391
45212,22715,81.0,84.0,82.0,60.0,87.0,88.0,56.0,28.0,0.97032279,0.21311475,0.19083463,0.11903533,0.24528983,0.12866016,0.56413293,0.025534851
45213,11658,42.0,38.0,46.0,38.0,72.0,69.0,7.0,13.0,-0.26631975,0.092907183,0.11925709,0.077710778,0.21379942,0.082279637,0.41891149,0.0038482682
45214,7895,99.0,100.0,100.0,82.0,98.0,98.0,76.0,97.0,1.8070242,0.46596724,0.51877135,0.19021201,0.48312712,0.37538636,0.78617591,0.044113517
45215,30581,74.0,71.0,72.0,49.0,82.0,74.0,58.0,57.0,0.71816504,0.16756739,0.16616315,0.096698806,0.29487446,0.1064675,0.44636899,0.026378516
45216,9313,95.0,91.0,92.0,87.0,89.0,85.0,86.0,75.0,1.4982717,0.25687677,0.24064425,0.21753195,0.33825007,0.14548278,0.53326428,0.064975411
45217,7085,74.0,74.0,78.0,50.0,91.0,66.0,37.0,20.0,0.70416313,0.17657046,0.1805945,0.098718755,0.22976029,0.16022651,0.40239841,0.015989341
45218,3815,40.0,48.0,84.0,15.0,37.0,44.0,41.0,6.0,-0.30379143,0.11045734,0.20022371,0.043938801,0.1910017,0.042077582,0.3024326,0.01775148
45219,18766,92.0,100.0,94.0,50.0,93.0,99.0,41.0,96.0,1.3746166,0.48257336,0.25737464,0.097234942,0.45485088,0.18766424,0.82191992,0.018086258
45220,14214,80.0,90.0,51.0,36.0,92.0,97.0,44.0,66.0,0.90529346,0.24572293,0.12641674,0.074431755,0.31465903,0.18276018,0.7380988,0.019222105
45223,11877,92.0,89.0,98.0,64.0,94.0,91.0,57.0,57.0,1.3559092,0.23976067,0.31493002,0.12711443,0.29556528,0.22376238,0.60450047,0.025742574
45224,21481,72.0,70.0,92.0,47.0,87.0,65.0,41.0,47.0,0.65844631,0.1618799,0.23770966,0.091539167,0.27796322,0.12732688,0.39485162,0.017870439
45225,9285,100.0,100.0,100.0,90.0,98.0,99.0,83.0,98.0,1.9002421,0.59438288,0.70096743,0.23361413,0.49875134,0.44728917,0.84337348,0.057981927
45226,5478,49.0,56.0,48.0,24.0,62.0,73.0,44.0,3.0,-0.056275055,0.12765568,0.12181818,0.056363635,0.17134269,0.067770503,0.43896803,0.019252984
45227,18468,59.0,63.0,83.0,21.0,73.0,84.0,14.0,31.0,0.23828653,0.14430243,0.19526352,0.052746262,0.25021005,0.084557548,0.52423364,0.0070561017
45229,12823,99.0,100.0,100.0,84.0,98.0,98.0,70.0,92.0,1.7997074,0.44031745,0.4393816,0.19601208,0.41570142,0.40970969,0.77119893,0.036083318
45230,27999,31.0,39.0,72.0,11.0,57.0,40.0,18.0,18.0,-0.57252598,0.094174124,0.16516347,0.036550634,0.22629969,0.062130678,0.28735438,0.0086949179
45231,40626,58.0,65.0,87.0,43.0,70.0,47.0,16.0,42.0,0.22164866,0.14946522,0.20884316,0.085644171,0.26818514,0.078991696,0.31307906,0.0078811217
45232,7629,98.0,100.0,100.0,90.0,98.0,99.0,34.0,88.0,1.7313997,0.52228212,0.68423885,0.24003465,0.39177874,0.44271988,0.80857354,0.015151516
45233,16062,10.0,17.0,13.0,27.0,45.0,15.0,4.0,7.0,-1.3149328,0.056133058,0.066636853,0.061362222,0.19545501,0.050094035,0.18362114,0.0010258164
45236,24915,37.0,29.0,50.0,30.0,67.0,59.0,29.0,10.0,-0.39486533,0.076077595,0.12593298,0.065662585,0.20708838,0.074663512,0.36895233,0.013004729
45237,20892,89.0,88.0,96.0,72.0,93.0,85.0,17.0,79.0,1.2415571,0.23617591,0.27489361,0.14994794,0.35034013,0.18388364,0.53774285,0.0082811341
45238,46359,66.0,58.0,88.0,46.0,79.0,68.0,35.0,39.0,0.44041148,0.13139735,0.21646188,0.09002699,0.26427111,0.097701751,0.41410431,0.015479064
45239,28757,67.0,57.0,88.0,58.0,69.0,63.0,36.0,48.0,0.49771947,0.12958133,0.2162465,0.1130833,0.27957165,0.077895969,0.38504061,0.015830472
45240,26685,65.0,67.0,91.0,47.0,50.0,63.0,48.0,36.0,0.41483912,0.15451455,0.23264626,0.092298716,0.25780827,0.054040506,0.38520151,0.020954482
45241,24324,19.0,26.0,19.0,29.0,26.0,32.0,39.0,26.0,-0.99649441,0.071991004,0.078282058,0.06413766,0.24158534,0.032770608,0.25749752,0.016981132
45242,22481,6.0,9.0,24.0,7.0,9.0,20.0,23.0,12.0,-1.5375174,0.042109568,0.085191086,0.028635062,0.21287242,0.016976006,0.20676777,0.010977818
45243,15079,4.0,3.0,14.0,4.0,9.0,3.0,28.0,48.0,-1.6248726,0.026478376,0.068778284,0.021550491,0.27942657,0.017830608,0.096210994,0.012630015
45244,28269,20.0,32.0,34.0,24.0,22.0,19.0,24.0,32.0,-0.97052127,0.082034715,0.10148641,0.056427002,0.25135624,0.029793369,0.2049976,0.011052378
45245,21872,37.0,41.0,31.0,37.0,36.0,53.0,61.0,36.0,-0.41237688,0.09762907,0.095545731,0.075933665,0.25794587,0.041871078,0.33941814,0.028408444
45246,14467,77.0,78.0,60.0,54.0,81.0,78.0,81.0,18.0,0.80272967,0.18955025,0.14166427,0.10486743,0.22590724,0.1042677,0.47785321,0.053346265
45247,22854,16.0,21.0,44.0,21.0,20.0,20.0,17.0,16.0,-1.1109113,0.063600354,0.11564938,0.05246298,0.22244346,0.027719224,0.20984401,0.0081155142
45248,25612,12.0,17.0,51.0,15.0,11.0,10.0,20.0,10.0,-1.248583,0.056470033,0.12701522,0.043380573,0.20590284,0.019550832,0.15229598,0.0096250251
45249,13571,21.0,17.0,14.0,16.0,31.0,56.0,53.0,25.0,-0.92981166,0.057180755,0.069037117,0.04491625,0.24002047,0.036996931,0.35300487,0.023461469
45251,22177,31.0,23.0,71.0,39.0,59.0,34.0,15.0,7.0,-0.58406639,0.066709049,0.16441225,0.078701615,0.19631989,0.064577505,0.26603246,0.0076105203
45252,4456,1.0,11.0,6.0,3.0,3.0,1.0,1.0,14.0,-1.8837345,0.045556553,0.049157303,0.018157182,0.21625441,0.0093652448,0.033298649,0.0
45255,21972,19.0,25.0,27.0,13.0,39.0,41.0,6.0,24.0,-0.99866939,0.069363102,0.090226822,0.040134218,0.2374761,0.044154089,0.29274613,0.0029285876
45301,99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0,-2.0501735,0.0,0.0,0.0,0.47058824,0.0,0.0,0.0
45302,4281,2.0,3.0,6.0,5.0,9.0,13.0,29.0,2.0,-1.7539425,0.026173072,0.050202429,0.025519503,0.16486788,0.017844887,0.17158546,0.013040494
45303,2542,42.0,57.0,8.0,69.0,17.0,33.0,81.0,6.0,-0.26644376,0.13033175,0.057182707,0.14009963,0.19199458,0.024757804,0.26049516,0.053821314
45304,7305,9.0,12.0,27.0,23.0,11.0,24.0,16.0,1.0,-1.36813,0.048216008,0.089954339,0.054991882,0.13854773,0.019003227,0.22588742,0.0078881318
45305,11172,2.0,2.0,12.0,4.0,2.0,23.0,1.0,28.0,-1.7783772,0.023251623,0.065251328,0.023532389,0.24369375,0.0060456786,0.22324227,0.0
45306,2390,6.0,3.0,4.0,20.0,18.0,18.0,49.0,1.0,-1.5084094,0.025995808,0.039279871,0.050857842,0.13636364,0.02586207,0.20043103,0.021551725
45307,359,51.0,68.0,62.0,77.0,6.0,33.0,49.0,35.0,-0.00073289027,0.15598886,0.14545454,0.16736402,0.25570777,0.014184397,0.26241136,0.021276595
45308,4518,29.0,42.0,42.0,52.0,35.0,15.0,15.0,33.0,-0.63908362,0.098798394,0.11349693,0.10160256,0.25366363,0.04079254,0.18356644,0.0075757578
45309,12409,20.0,21.0,32.0,23.0,63.0,27.0,20.0,29.0,-0.97016579,0.062586814,0.097185962,0.055887323,0.2466187,0.068334937,0.23926853,0.0096246395
45310,266,1.0,1.0,2.0,12.0,11.0,1.0,1.0,1.0,-1.9195788,0.0075187972,0.025641026,0.03888889,0.035502959,0.01923077,0.03846154,0.0
45311,6249,32.0,44.0,13.0,47.0,50.0,15.0,44.0,73.0,-0.54787457,0.10248597,0.066777967,0.09259259,0.33267179,0.054042552,0.18255319,0.019148936
